sampleOverall,sampleIndiv,GC,normcov
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,45,8779994
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,46,8330566
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,47,7984301
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,48,7662136
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,49,7321912
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,50,6875384
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,51,6377425
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,52,5879059
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,53,5402734
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,54,5000561
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,55,4644228
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,56,4296843
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,57,3920743
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,58,3506709
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,59,3039780
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,60,2582687
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,61,2156333
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,62,1789439
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,63,1487221
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,64,1239051
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,65,1032264
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,66,849721
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,67,696330
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,68,567520
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,69,460961
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,70,374014
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,71,304653
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,72,249539
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,73,208444
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,74,174567
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,75,151085
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,76,126728
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,77,112648
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,78,96994
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,79,82836
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,80,67065
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,81,55042
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,82,45383
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,83,37445
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,84,34230
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,85,26353
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,86,17325
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,87,12598
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,88,7301
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,89,5248
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,90,3206
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,91,5592
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,92,1521
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,93,1303
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,94,4093
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,95,90228
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,96,15521
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,97,129939
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,98,102093
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,99,55239
NovaSeq2x150_LAB01_Mother_REP01,NovaSeq2x150_LAB01_Mother_REP01-lane04,100,20
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,0,41967
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,1,5710
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,2,7272
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,3,45863
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,4,16647
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,5,20705
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,6,38547
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,7,56439
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,8,46393
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,9,60611
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,10,73196
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,11,85802
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,12,109184
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,13,115047
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,14,146521
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,15,191141
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,16,259985
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,17,376317
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,18,530347
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,19,778886
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,20,1091066
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,21,1532879
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,22,2008351
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,23,2599591
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,24,3284845
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,25,4000389
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,26,4799468
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,27,5605253
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,28,6436242
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,29,7249866
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,30,8019645
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,31,8751801
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,32,9459267
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,33,10114609
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,34,10698546
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,35,11249414
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,36,11706186
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,37,11942516
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,38,11988206
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,39,11831620
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,40,11453631
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,41,10844410
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,42,10173114
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,43,9415036
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,44,8716349
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,45,8208850
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,46,7798766
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,47,7488355
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,48,7207216
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,49,6882242
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,50,6476459
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,51,6006907
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,52,5532173
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,53,5085471
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,54,4702111
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,55,4374500
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,56,4047164
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,57,3700231
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,58,3312157
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,59,2882504
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,60,2453392
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,61,2056179
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,62,1711680
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,63,1424260
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,64,1189140
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,65,989871
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,66,821270
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,67,674710
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,68,550083
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,69,446306
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,70,359455
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,71,287701
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,72,233655
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,73,193847
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,74,161986
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,75,139569
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,76,119023
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,77,106598
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,78,93197
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,79,79866
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,80,67420
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,81,56404
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,82,48000
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,83,39314
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,84,33847
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,85,24973
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,86,17479
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,87,12107
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,88,7642
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,89,5724
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,90,3354
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,91,5100
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,92,1543
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,93,1300
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,94,4105
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,95,98179
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,96,15760
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,97,180150
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,98,107218
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,99,58253
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane01,100,21
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,0,41617
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,1,5661
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,2,7320
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,3,45280
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,4,16168
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,5,20275
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,6,37549
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,7,55308
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,8,45174
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,9,59458
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,10,72244
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,11,85329
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,12,107009
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,13,113977
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,14,145286
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,15,190502
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,16,261096
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,17,378074
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,18,531747
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,19,781999
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,20,1097270
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,21,1541214
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,22,2024366
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,23,2614125
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,24,3304695
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,25,4027881
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,26,4832357
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,27,5644438
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,28,6483001
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,29,7296817
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,30,8066849
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,31,8810793
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,32,9529646
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,33,10186446
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,34,10759002
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,35,11320653
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,36,11769768
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,37,12010063
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,38,12055366
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,39,11897089
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,40,11507435
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,41,10882799
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,42,10205629
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,43,9444451
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,44,8747493
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,45,8229473
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,46,7811777
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,47,7498466
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,48,7218428
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,49,6876897
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,50,6470429
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,51,5999165
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,52,5520375
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,53,5074535
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,54,4684726
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,55,4351733
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,56,4024176
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,57,3677123
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,58,3291662
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,59,2855727
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,60,2426527
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,61,2028467
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,62,1686292
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,63,1401148
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,64,1165794
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,65,969685
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,66,803170
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,67,654996
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,68,531471
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,69,429010
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,70,345234
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,71,276506
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,72,222551
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,73,185181
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,74,154429
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,75,132457
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,76,112898
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,77,100470
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,78,87590
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,79,75321
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,80,62913
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,81,52827
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,82,45003
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,83,37052
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,84,32001
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,85,22881
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,86,16132
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,87,11479
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,88,7270
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,89,5352
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,90,3205
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,91,5000
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,92,1435
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,93,1237
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,94,4171
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,95,99818
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,96,16469
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,97,174907
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,98,109563
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,99,58556
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane02,100,16
NovaSeq2x150_LAB01_Son_REP01,NovaSeq2x150_LAB01_Son_REP01-lane03,0,40838
