sampleOverall,sampleIndiv,GC,normcov
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,55,1.018164
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,56,1.024483
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,57,1.029903
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,58,1.034678
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,59,1.034460
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,60,1.031267
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,61,1.026871
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,62,1.021684
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,63,1.016004
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,64,1.010325
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,65,1.004443
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,66,0.993804
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,67,0.988124
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,68,0.982109
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,69,0.977001
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,70,0.971884
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,71,0.969108
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,72,0.973923
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,73,0.985567
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,74,0.985572
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,75,1.007978
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,76,0.980281
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,77,0.988505
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,78,0.959439
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,79,0.931408
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,80,0.904494
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,81,0.890105
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,82,0.885074
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,83,0.877868
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,84,0.943666
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,85,1.008179
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,86,1.093921
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,87,1.274308
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,88,1.238261
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,89,1.387484
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,90,1.229239
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,91,2.093196
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,92,1.473074
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,93,1.711038
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,94,9.399121
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,95,37.707904
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,96,25.851660
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,97,173.962963
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,98,308.026593
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,99,163.099330
MGISEQ2000_LAB01_Mother_REP02,MGISEQ2000_LAB01_Mother_REP02-lane02,100,0.040983
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,0,1.771509
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,1,0.147302
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,2,0.239433
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,3,0.193095
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,4,0.240216
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,5,0.406333
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,6,4.578477
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,7,3.411909
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,8,0.723400
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,9,0.826649
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,10,0.879152
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,11,1.115183
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,12,1.016790
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,13,0.963803
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,14,0.942676
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,15,0.944553
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,16,0.941516
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,17,0.961276
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,18,0.992466
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,19,1.011984
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,20,1.003088
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,21,1.010543
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,22,0.990147
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,23,0.984842
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,24,0.979009
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,25,0.965497
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,26,0.962664
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,27,0.958835
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,28,0.958634
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,29,0.961625
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,30,0.962066
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,31,0.966525
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,32,0.975565
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,33,0.986238
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,34,0.997306
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,35,1.011884
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,36,1.026291
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,37,1.034352
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,38,1.041457
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,39,1.046452
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,40,1.046039
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,41,1.040340
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,42,1.034991
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,43,1.023293
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,44,1.009464
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,45,1.002134
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,46,0.994163
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,47,0.989461
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,48,0.987119
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,49,0.984050
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,50,0.981327
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,51,0.979458
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,52,0.979519
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,53,0.981927
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,54,0.986352
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,55,0.991686
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,56,0.995570
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,57,1.000633
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,58,1.002487
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,59,1.001262
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,60,0.999048
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,61,0.993495
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,62,0.984289
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,63,0.976237
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,64,0.969638
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,65,0.961381
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,66,0.951766
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,67,0.943904
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,68,0.941553
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,69,0.931762
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,70,0.920547
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,71,0.910258
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,72,0.906729
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,73,0.915585
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,74,0.924247
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,75,0.948531
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,76,0.938471
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,77,0.950451
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,78,0.924344
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,79,0.903660
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,80,0.901006
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,81,0.896832
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,82,0.922759
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,83,0.918226
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,84,0.981617
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,85,1.034729
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,86,1.177579
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,87,1.385017
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,88,1.377808
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,89,1.574715
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,90,1.394432
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,91,2.276113
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,92,1.675678
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,93,2.027367
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,94,9.279107
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,95,27.146911
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,96,22.171052
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,97,129.657232
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,98,209.464488
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,99,79.435986
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane01,100,0.200230
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,0,1.770857
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,1,0.142450
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,2,0.213430
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,3,0.388572
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,4,0.241011
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,5,0.393829
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,6,4.024259
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,7,2.944951
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,8,0.764994
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,9,0.803980
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,10,0.868565
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,11,1.091308
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,12,1.003764
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,13,0.947413
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,14,0.936701
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,15,0.943857
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,16,0.937371
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,17,0.959128
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,18,0.991995
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,19,1.009549
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,20,1.002025
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,21,1.011074
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,22,0.992639
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,23,0.986310
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,24,0.980881
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,25,0.967833
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,26,0.965198
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,27,0.960522
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,28,0.960283
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,29,0.962520
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,30,0.963722
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,31,0.967850
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,32,0.976223
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,33,0.986820
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,34,0.997773
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,35,1.012242
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,36,1.025569
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,37,1.033599
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,38,1.040384
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,39,1.044827
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,40,1.043985
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,41,1.038017
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,42,1.032685
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,43,1.021780
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,44,1.008603
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,45,1.001790
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,46,0.994245
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,47,0.989722
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,48,0.987302
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,49,0.984473
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,50,0.981816
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,51,0.980247
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,52,0.980741
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,53,0.982378
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,54,0.987156
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,55,0.992478
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,56,0.997199
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,57,1.001736
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,58,1.003394
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,59,1.003010
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,60,0.999201
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,61,0.994931
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,62,0.986791
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,63,0.978943
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,64,0.971249
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,65,0.964504
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,66,0.955229
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,67,0.945251
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,68,0.942492
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,69,0.932381
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,70,0.922243
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,71,0.910656
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,72,0.903704
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,73,0.911218
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,74,0.916772
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,75,0.940516
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,76,0.929830
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,77,0.937322
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,78,0.920712
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,79,0.892452
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,80,0.883413
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,81,0.882137
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,82,0.909208
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,83,0.898968
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,84,0.961544
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,85,1.000647
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,86,1.138851
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,87,1.333152
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,88,1.339144
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,89,1.521208
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,90,1.337208
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,91,2.233371
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,92,1.633250
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,93,1.951241
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,94,9.117321
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,95,27.446755
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,96,22.290088
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,97,133.038799
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,98,215.423371
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,99,81.639075
MGISEQ2000_LAB01_Son_REP01,MGISEQ2000_LAB01_Son_REP01-lane02,100,0.205317
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,0,2.963509
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,1,0.577166
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,2,0.637268
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,3,2.747046
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,4,0.997542
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,5,1.222801
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,6,2.026558
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,7,2.823294
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,8,2.036883
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,9,2.388674
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,10,2.456597
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,11,2.377704
NovaSeq2x150_LAB01_Father_REP01,NovaSeq2x150_LAB01_Father_REP01-lane01,12,2.306929
